setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,tp1_wick,tp1_wick_rr,tp1_zone_source,tp2_wick,tp2_zone_source,tp_wick,tp_wick_rr,tp_nextpool,tp_nextpool_rr,tp_nextpool_zone_source,tp2_collapsed_to_tp1,tp_targets,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,r_capture_ratio,sl_bar_was_sweep,sl_swept_then_tp1,sl_wick_depth_atr,sl_max_adverse_after_sweep_atr,bars_sl_to_tp1_touch,sl_recovered_to_entry,sl_distance_atr,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,event_candle_delta,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,chop_at_alert,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,trend_pd_agree,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,day_state_at_fill,pdh_status_at_fill,pdl_status_at_fill,pwh_status_at_fill,pwl_status_at_fill,dist_next_pool_above_atr,dist_next_pool_below_atr,next_pool_above_tier,next_pool_below_tier,trade_toward_pool,last_sweep_age_h1,last_sweep_tier,eqh_above_dist_atr,eqh_above_size,eql_below_dist_atr,eql_below_size,eq_trade_toward,eq_sl_gap_atr,eq_sl_at_risk,eq_last_sweep_age_h1,eq_last_sweep_side,eq_intact_above_count,eq_intact_below_count,sweep2_present,sweep2_tier,sweep2_level,sweep2_pierce_atr,sweep2_rejection_ratio,sweep2_follow_atr,sweep2_pools_swept,sweep2_rn_aligned,sweep2_rn_dist_atr,sweep2_eq_size,sweep2_age_at_alert_h1,sweep2_tiers_checked,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,weekly_pd_position_at_alert,weekly_range_high_at_alert,weekly_range_low_at_alert,weekly_pd_zone_at_alert,pd_zone_agreement_at_alert,approach_speed_atr_at_fill,approach_body_ratio_at_fill,approach_er_at_fill,killzone_blocked,killzone_windows,news_fill,news_fill_event,news_fill_ccy,news_open,news_open_event
A7989,EURUSD,2016-02-10T08:00:00+00:00,2016-02-10T08:00:00+00:00,2016-02-10T09:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.12896,1.13006,1.13026,1.12786,,1.0,,1.12786,1.0,wick,,,,,,,,False,triple,tp1,1.12786,0.846,1.0,0.0,211.5,True,,0.846,-0.0,1.0,,,,,,,0.936,1,1,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-02-10T05:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.1,1.38,0.92,marginal,0.648,,0.921,0.001389,0.444,0,57.487,False,,,,,False,8,bullish,ambiguous,False,False,True,bearish,1.12758,73.4,False,False,False,INSIDE,intact,intact,broken,intact,3.469,9.185,PD,PD,False,,,,,,,,,,96.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-10T07:00:00+00:00,1,2016-02-10T07:00:00+00:00,SHORT,,aligned,72.6,False,0,no_fvg,Asia,London,False,True,Fill only,,,1.0989,1.12468,1.08142,premium,both_premium,-0.979,0.554,0.617,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A7990,EURUSD,2016-02-10T14:00:00+00:00,2016-02-10T15:00:00+00:00,2016-02-10T16:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11727,1.11541,1.11521,1.11913,,1.0,,1.11913,1.0,wick,,,,,,,,False,triple,tp1,1.11913,0.903,1.0,2.956,225.75,True,,0.903,-0.0,1.0,,,,,,,0.732,1,1,-1,46.0,45.0,45,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-08T17:00:00+00:00,BOS,BOS,1,holding,False,full,False,1,0.2,0.84,0.84,marginal,0.59,,3.466,0.002813,0.241,0,44.257,False,,,,,False,14,bullish,counter_trend,False,False,True,bearish,1.13378,65.6,False,,,INSIDE,intact,intact,swept,intact,5.869,0.38,PD,PD,False,0.0,PW,,,3.676,3.0,False,2.944,False,160.0,low,0.0,2.0,True,PD,1.11084,0.164,0.015,3.751,1,False,0.299,,47.0,"pd,pw,eq",2016-02-10T13:00:00+00:00,2,2016-02-08T18:00:00+00:00,LONG,,counter,79.7,False,1,stale,NY,NY,False,True,Fill only,,,0.8287,1.12468,1.08142,premium,both_premium,1.091,0.35,0.478,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,1.0,Crude Oil Inventories
A7991,EURUSD,2016-02-11T10:00:00+00:00,2016-02-11T10:00:00+00:00,2016-02-11T11:00:00+00:00,London,bullish,BOS BOS,proximal,1.13078,1.12805,1.12785,1.13351,,1.0,,1.13351,1.0,wick,,,,,,,,False,triple,tp1,1.13351,0.932,1.0,0.0,233.0,True,,0.932,-0.0,1.0,,,,,,,1.27,1,1,-1,4.0,1.0,4,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-02-11T06:00:00+00:00,BOS,BOS,0,holding,True,pristine,False,0,0.19,0.52,0.52,marginal,1.097,0.772,6.922,0.002307,0.308,1,50.085,False,,,,,False,10,bullish,with_trend,False,False,False,,1.13543,24.0,False,False,False,EXPANSION_UP,broken,intact,broken,intact,,6.398,,PD,False,8.0,PD,,,21.594,2.0,False,20.324,False,122.0,low,0.0,1.0,True,PD,1.1162,0.078,1.176,8.335,1,False,0.52,,18.0,"pd,eq",2016-02-11T09:00:00+00:00,1,2016-02-11T09:00:00+00:00,LONG,,counter,76.0,False,1,fresh,Asia,London,False,False,Neither,,,1.141,1.12468,1.08142,premium,both_premium,-1.773,0.291,0.636,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A7992,EURUSD,2016-02-12T14:00:00+00:00,2016-02-15T14:00:00+00:00,2016-02-15T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.11727,1.11541,1.11521,1.11913,,1.0,,1.11913,1.0,wick,,,,,,,,False,triple,sl,1.11521,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,,False,False,0.181,,19.0,,0.732,0,-1,-1,165.0,116.0,93,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2016-02-08T17:00:00+00:00,BOS,BOS,1,holding,False,full,False,2,0.2,0.84,0.84,marginal,0.59,,3.466,0.002813,0.241,0,41.614,False,,,,,False,14,bullish,counter_trend,False,False,True,bearish,1.13761,70.2,False,,,EXPANSION_DOWN,intact,broken,intact,intact,5.724,3.075,PD,PW,False,7.0,PD,,,3.676,3.0,False,2.944,False,7.0,low,0.0,1.0,True,PD,1.11084,0.164,0.015,3.751,1,False,0.299,,95.0,"pd,pw,eq",2016-02-12T13:00:00+00:00,3,2016-02-08T18:00:00+00:00,LONG,,counter,79.7,False,1,stale,NY,NY,False,True,Fill only,,,0.8287,1.12468,1.08142,premium,both_premium,0.725,0.482,0.547,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A7993,EURUSD,2016-02-12T14:00:00+00:00,2016-02-15T08:00:00+00:00,2016-02-15T14:00:00+00:00,NY,bullish,Confirmation BOS,proximal,1.12016,1.11652,1.11632,1.13009,,2.73,,1.13247,3.38,zone,,,1.1318,3.2,,,,False,triple,sl,1.11632,-1.0,-1.0,-1.0,-250.0,True,,0.185,-0.661,-5.405,False,False,0.631,,,,1.495,6,-1,-1,144.0,92.0,78,discount,0.0,,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-02-09T08:00:00+00:00,BOS,Confirm,0,holding,False,full,False,1,0.56,2.65,2.65,strong,1.339,,2.098,0.002569,0.209,0,41.614,False,,,,,False,14,bullish,counter_trend,True,False,True,bearish,1.13761,81.4,False,False,False,SWEPT_LOW,intact,swept,intact,intact,5.142,4.492,PD,PW,False,1.0,PD,,,5.149,3.0,False,3.655,False,1.0,low,0.0,1.0,True,PD,1.11084,0.179,0.015,5.013,1,False,0.327,,95.0,"pd,eq",2016-02-12T13:00:00+00:00,1,2016-02-09T12:00:00+00:00,LONG,,aligned,19.2,False,1,stale,London,London,True,True,Both,,,0.8955,1.12468,1.08142,premium,mixed,0.467,0.37,0.418,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A7994,EURUSD,2016-02-12T14:00:00+00:00,2016-02-12T14:00:00+00:00,2016-02-12T15:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.1267,1.13003,1.13023,1.1233,,1.02,,1.11602,3.21,zone,,,1.11669,3.01,,,,False,triple,tp1,1.1233,0.963,1.02,3.527,240.75,True,,0.963,-0.0,1.0,,,,,,,1.574,1,1,-1,5.0,1.0,5,discount,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-02-12T09:00:00+00:00,CHoCH,CHoCH,0,holding,False,none,False,0,0.82,0.94,0.63,marginal,1.396,,1.248,0.002243,0.489,0,41.614,False,,,,,False,14,bullish,ambiguous,False,False,True,bearish,1.12274,60.7,False,False,False,EXPANSION_DOWN,intact,broken,swept,intact,4.864,20.189,PD,PW,False,0.0,PW,,,,,,,,2.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-12T13:00:00+00:00,1,2016-02-12T13:00:00+00:00,SHORT,,counter,49.5,False,0,no_fvg,London,NY,True,True,Both,,,1.0467,1.12468,1.08142,premium,mixed,-2.18,0.451,0.593,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Prelim UoM Consumer Sentiment,USD,1.0,Prelim UoM Consumer Sentiment
A7995,EURUSD,2016-02-15T08:00:00+00:00,2016-02-15T08:00:00+00:00,2016-02-15T09:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.12137,1.12268,1.12288,1.12006,,1.0,,1.12006,1.0,wick,,,,,,,,False,triple,tp1,1.12006,0.868,1.0,5.53,217.0,True,,0.868,-0.0,1.0,,,,,,,0.947,1,1,-1,3.0,1.0,3,discount,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-02-15T05:00:00+00:00,BOS,Confirm,0,holding,False,none,False,0,0.24,0.97,0.97,marginal,0.696,,4.943,0.001594,0.225,0,56.146,False,,,,,False,8,bearish,with_trend,False,False,False,,1.1203,11.9,False,False,True,SWEPT_LOW,intact,swept,intact,intact,7.527,7.997,PD,PW,False,1.0,PD,,,,,,,,1.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-15T07:00:00+00:00,1,2016-02-15T07:00:00+00:00,SHORT,,counter,6.2,False,1,no_fvg,Asia,London,False,True,Fill only,,,0.4398,1.13761,1.10862,discount,both_discount,-0.753,0.37,0.418,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A7996,EURUSD,2016-02-15T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.10886,1.10682,1.10662,1.1109,,1.0,,1.1109,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.858,0,-1,-1,,,178,premium,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2016-02-04T06:00:00+00:00,BOS,BOS,0,holding,False,full,True,1,0.65,2.11,2.11,solid,0.705,,1.613,0.002609,0.772,0,35.417,False,,,,,False,16,bearish,counter_trend,False,False,False,,1.13761,95.3,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-15T15:00:00+00:00,5,2016-02-04T08:00:00+00:00,LONG,,counter,83.1,False,4,stale,Asia,NY,False,False,never_filled,,,0.0083,1.13761,1.10862,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A7997,EURUSD,2016-02-16T10:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,1.12137,1.12268,1.12288,1.11644,,3.76,,1.11462,5.15,zone,,,1.11507,4.81,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.947,0,-1,-1,,,29,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2016-02-15T05:00:00+00:00,BOS,Confirm,0,holding,False,none,False,1,0.24,0.97,0.97,marginal,0.696,,4.943,0.001594,0.225,0,57.085,False,,,,,False,10,bearish,with_trend,False,False,False,,1.11276,52.2,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-16T09:00:00+00:00,3,2016-02-15T07:00:00+00:00,SHORT,,counter,6.2,False,1,no_fvg,Asia,London,False,False,never_filled,,,0.4398,1.13761,1.10862,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A7998,EURUSD,2016-02-16T16:00:00+00:00,2016-02-18T12:00:00+00:00,2016-02-18T20:00:00+00:00,NY,bullish,BOS BOS,proximal,1.10886,1.10682,1.10662,1.11659,,3.79,,1.11928,5.11,zone,,,1.11872,4.83,,,,False,triple,sl,1.10886,0.0,-1.0,-1.0,0.0,True,,1.536,-0.799,0.0,True,False,0.065,3.288,,True,0.858,8,-1,-1,342.0,244.0,202,premium,0.0,,5.0,3.0,1.0,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2016-02-04T06:00:00+00:00,BOS,BOS,0,holding,False,full,True,1,0.65,2.11,2.11,solid,0.705,,1.613,0.002609,0.772,0,54.231,False,,,,,False,16,bearish,counter_trend,False,False,False,,1.13761,95.3,True,False,False,INSIDE,intact,intact,intact,intact,0.655,0.092,PD,PW,False,,,2.326,2.0,,,True,,,77.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-16T15:00:00+00:00,6,2016-02-04T08:00:00+00:00,LONG,False,counter,83.1,False,4,stale,Asia,London,False,True,Fill only,,,0.0083,1.13761,1.10862,discount,mixed,1.399,0.546,0.623,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Philly Fed Manufacturing Index,USD,1.0,Philly Fed Manufacturing Index
A7999,EURUSD,2016-02-17T07:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.11905,1.12097,1.12117,1.11427,,2.49,,1.11183,3.76,zone,,,1.11223,3.55,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.581,0,-1,-1,,,46,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2016-02-15T09:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.54,0.79,0.79,marginal,1.283,,5.318,0.001341,0.767,0,41.535,False,,,,,False,7,bearish,with_trend,True,False,False,,1.11183,51.4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-17T06:00:00+00:00,1,2016-02-15T12:00:00+00:00,SHORT,,aligned,96.9,False,3,stale,London,London,True,False,never_filled,,,0.3598,1.13761,1.10862,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A8000,EURUSD,2016-02-17T11:00:00+00:00,2016-02-18T12:00:00+00:00,2016-02-18T20:00:00+00:00,London,bullish,BOS BOS,proximal,1.10886,1.10682,1.10662,1.11599,,3.5,,1.11788,4.42,zone,,,1.11741,4.19,,,,False,triple,sl,1.10886,0.0,-1.0,-1.0,0.0,True,,1.536,-0.799,0.0,True,False,0.065,3.288,,True,0.858,8,-1,-1,342.0,244.0,221,premium,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2016-02-04T06:00:00+00:00,BOS,BOS,0,holding,False,full,True,0,0.65,2.11,2.11,solid,0.705,,1.613,0.002609,0.772,0,48.815,False,,,,,False,11,bearish,counter_trend,False,False,False,,1.13761,95.3,True,False,False,INSIDE,intact,intact,intact,intact,0.655,0.092,PD,PW,False,,,2.326,2.0,,,True,,,77.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-17T10:00:00+00:00,7,2016-02-04T08:00:00+00:00,LONG,False,counter,83.1,False,4,stale,Asia,London,False,True,Fill only,,,0.0083,1.13761,1.10862,discount,mixed,1.399,0.546,0.623,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Philly Fed Manufacturing Index,USD,1.0,Philly Fed Manufacturing Index
A8001,EURUSD,2016-02-17T12:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.11905,1.12097,1.12117,1.11427,,2.49,,1.11183,3.76,zone,,,1.11233,3.5,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.581,0,-1,-1,,,51,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2016-02-15T09:00:00+00:00,BOS,BOS,0,holding,False,full,False,2,0.54,0.79,0.79,marginal,1.283,,5.318,0.001341,0.767,0,51.115,False,,,,,False,12,bearish,with_trend,True,False,False,,1.11183,51.4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-17T11:00:00+00:00,2,2016-02-15T12:00:00+00:00,SHORT,,aligned,96.9,False,3,stale,London,London,True,False,never_filled,,,0.3598,1.13761,1.10862,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A8002,EURUSD,2016-02-18T09:00:00+00:00,2016-02-18T12:00:00+00:00,2016-02-18T20:00:00+00:00,London,bullish,BOS BOS,proximal,1.10886,1.10682,1.10662,1.11369,,2.37,,1.11566,3.33,zone,,,1.11523,3.12,,,,False,triple,sl,1.10886,0.0,2.37,0.0,0.0,True,,1.536,-0.799,0.0,True,True,0.065,3.288,12.0,True,0.858,8,20,-1,342.0,244.0,243,premium,0.0,,6.0,3.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2016-02-04T06:00:00+00:00,BOS,BOS,0,holding,False,full,True,0,0.65,2.11,2.11,solid,0.705,,1.613,0.002609,0.772,0,61.918,False,,,,,False,9,bearish,counter_trend,False,False,False,,1.13761,95.3,True,False,False,INSIDE,intact,intact,intact,intact,0.655,0.092,PD,PW,False,,,2.326,2.0,,,True,,,77.0,low,2.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-18T08:00:00+00:00,8,2016-02-04T08:00:00+00:00,LONG,False,counter,83.1,False,4,stale,Asia,London,False,True,Fill only,,,0.0083,1.13761,1.10862,discount,mixed,1.399,0.546,0.623,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Philly Fed Manufacturing Index,USD,1.0,Philly Fed Manufacturing Index
A8003,EURUSD,2016-02-18T12:00:00+00:00,2016-02-19T08:00:00+00:00,2016-02-19T09:00:00+00:00,London,bearish,BOS BOS,proximal,1.11289,1.11436,1.11456,1.11192,,0.66,,1.10862,2.9,zone,,,1.10904,2.62,,,,False,triple,tp1,1.11192,0.581,0.66,0.0,145.25,True,,0.581,-0.0,1.0,,,,,,,1.189,1,1,-1,23.0,21.0,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2016-02-18T09:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.38,1.84,1.84,solid,0.904,,2.206,0.001405,0.291,0,50.354,False,,,,,False,12,bearish,with_trend,False,False,False,,1.10958,61.9,False,False,True,INSIDE,intact,intact,intact,swept,1.452,4.142,PD,PD,False,15.0,PW,,,,,,,,5.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-18T11:00:00+00:00,1,2016-02-18T11:00:00+00:00,SHORT,,counter,39.9,False,2,no_fvg,London,London,True,True,Both,,,0.1473,1.13761,1.10862,discount,both_discount,-0.584,0.425,0.129,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",0.0,,,0.0,
A8004,EURUSD,2016-02-18T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.11589,1.11783,1.11803,1.11395,,1.0,,1.11395,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.158,0,-1,-1,,,53,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-02-16T13:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.05,1.48,1.48,marginal,0.942,,2.522,0.001848,0.414,0,50.865,False,,,,,False,18,bearish,with_trend,False,False,False,,1.10707,72.2,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-18T17:00:00+00:00,2,2016-02-16T14:00:00+00:00,SHORT,,counter,48.0,False,1,stale,NY,NY,True,False,never_filled,,,0.2508,1.13761,1.10862,discount,both_discount,,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A8005,EURUSD,2016-02-19T16:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.11589,1.11783,1.11803,1.11395,,1.0,,1.11395,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,1.158,0,-1,-1,,,75,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2016-02-16T13:00:00+00:00,BOS,BOS,0,holding,False,full,False,1,0.05,1.48,1.48,marginal,0.942,,2.522,0.001848,0.414,0,52.417,False,,,,,False,16,bearish,with_trend,False,False,False,,1.10664,73.2,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-19T15:00:00+00:00,3,2016-02-16T14:00:00+00:00,SHORT,,counter,48.0,False,1,stale,NY,NY,True,False,never_filled,,,0.2508,1.13761,1.10862,discount,both_discount,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A8006,EURUSD,2016-02-22T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.11113,1.11192,1.11212,1.11034,,1.0,,1.11034,1.0,wick,,,,,,,,False,triple,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,,,,,,0.879,0,-1,-1,,,3,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2016-02-22T06:00:00+00:00,BOS,BOS,1,holding,True,pristine,False,0,1.47,2.62,2.62,strong,0.524,1.714,2.958,0.001126,0.864,0,45.719,False,,,,,False,9,bearish,with_trend,True,False,False,,1.1081,54.1,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,0,,,,,"pd,eq",2016-02-22T08:00:00+00:00,1,2016-02-22T07:00:00+00:00,SHORT,,aligned,59.4,False,1,fresh,Asia,London,False,False,never_filled,A First Pullback,premium,0.2452,1.12495,1.10664,discount,mixed,,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",,,,,
A8007,EURUSD,2016-02-23T10:00:00+00:00,2016-02-24T15:00:00+00:00,2016-02-24T16:00:00+00:00,London,bearish,BOS BOS,proximal,1.10383,1.10505,1.10525,1.10261,,1.0,,1.10261,1.0,wick,,,,,,,,False,triple,tp1,1.10261,0.859,1.0,0.0,214.75,True,,0.859,-0.0,1.0,,,,,,,0.992,1,1,-1,36.0,30.0,7,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-02-23T03:00:00+00:00,BOS,BOS,0,holding,False,none,False,0,1.2,1.93,1.93,solid,0.713,,1.977,0.001431,0.52,1,43.939,False,,,,,False,10,bearish,with_trend,True,False,False,,1.09911,82.2,False,False,True,SWEPT_LOW,intact,swept,intact,broken,0.985,,PD,,False,0.0,PD,,,,,,,,63.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-23T09:00:00+00:00,1,2016-02-23T09:00:00+00:00,SHORT,,aligned,77.0,False,2,no_fvg,Asia,NY,False,True,Fill only,,,-0.1535,1.12495,1.10664,discount,mixed,3.507,0.7,0.099,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,1.0,Crude Oil Inventories
A8008,EURUSD,2016-02-24T14:00:00+00:00,2016-02-24T15:00:00+00:00,2016-02-24T16:00:00+00:00,NY,bearish,BOS BOS,proximal,1.10383,1.10505,1.10525,1.10261,,1.0,,1.10261,1.0,wick,,,,,,,,False,triple,tp1,1.10261,0.859,1.0,0.0,214.75,True,,0.859,-0.0,1.0,,,,,,,0.992,1,1,-1,36.0,30.0,35,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2016-02-23T03:00:00+00:00,BOS,BOS,0,holding,False,full,False,0,1.2,1.93,1.93,solid,0.713,,1.977,0.001431,0.52,1,47.52,False,,,,,False,14,bearish,with_trend,True,False,False,,1.09571,88.8,False,False,True,SWEPT_LOW,intact,swept,intact,broken,0.985,,PD,,False,0.0,PD,,,,,,,,63.0,low,0.0,0.0,False,,,,,,0,,,,,"pd,eq",2016-02-24T13:00:00+00:00,2,2016-02-23T09:00:00+00:00,SHORT,,aligned,77.0,False,2,stale,Asia,NY,False,True,Fill only,,,-0.1535,1.12495,1.10664,discount,mixed,3.507,0.7,0.099,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York",1.0,Crude Oil Inventories,USD,1.0,Crude Oil Inventories
