setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,killzone_blocked,killzone_windows
A1222,GOLD,2008-01-10T12:00:00+00:00,2008-01-10T12:00:00+00:00,2008-01-10T13:00:00+00:00,London,bearish,Confirmation BOS,proximal,873.8,877.4,877.405,860.4,856.8,3.72,4.72,sl,877.405,-1.0,-1.0,-1.0,-250.0,True,,2.219,-0.166,1,-1,-1,2,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-10T10:00:00+00:00,BOS,Confirm,holding,False,none,False,0,2.09,2.88,2.88,strong,0.877,,3.875,3.535714,False,,,,,False,12,bearish,with_trend,2008-01-10T11:00:00+00:00,1,2008-01-10T11:00:00+00:00,SHORT,counter,42.5,False,1,no_fvg,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1223,GOLD,2008-01-10T17:00:00+00:00,,,NY,bullish,BOS BOS,proximal,885.6,880.1,880.095,894.8,,1.67,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,3,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-10T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.18,1.14,1.14,marginal,0.877,,1.754,5.7,False,,,,,False,17,bullish,with_trend,2008-01-10T16:00:00+00:00,1,2008-01-10T16:00:00+00:00,LONG,counter,68.3,False,1,no_fvg,NY,NY,True,False,never_filled,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1224,GOLD,2008-01-14T05:00:00+00:00,2008-01-15T16:00:00+00:00,2008-01-15T17:00:00+00:00,Asia,bullish,CHoCH CHoCH,proximal,894.7,888.6,888.595,897.8,,0.51,,tp1,897.8,0.508,0.51,0.0,127.0,True,,1.425,-0.262,1,1,-1,14,premium,0.0,False,5.2,3.0,1.22,0.0,0.0,1.0,"structure,sweep",False,h1_only,2008-01-11T13:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,2,1.03,2.2,1.47,marginal,1.926,,1.754,2.907143,False,,,,,False,5,bearish,against_trend,2008-01-14T04:00:00+00:00,1,2008-01-11T14:00:00+00:00,LONG,counter,89.5,False,0,no_fvg,NY,NY,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1225,GOLD,2008-01-14T15:00:00+00:00,2008-01-15T16:00:00+00:00,2008-01-15T19:00:00+00:00,NY,bullish,BOS BOS,proximal,897.0,890.5,890.495,914.0,,2.62,,sl,890.495,-1.0,-1.0,-1.0,-250.0,True,,0.984,-0.6,3,-1,-1,14,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-14T01:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.49,1.22,1.22,marginal,1.335,0.913,1.914,4.492857,False,,,,,False,15,bullish,with_trend,2008-01-14T14:00:00+00:00,1,2008-01-14T05:00:00+00:00,LONG,counter,64.7,False,3,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1226,GOLD,2008-01-15T17:00:00+00:00,2008-01-15T19:00:00+00:00,2008-01-15T20:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,892.9,887.9,887.895,909.6,,3.34,,sl,887.895,-1.0,-1.0,-1.0,-250.0,True,,0.48,-0.5,1,-1,-1,52,premium,0.0,False,4.5,3.0,1.0,0.0,0.5,0.0,"structure,sweep,freshness",False,h1_only,2008-01-11T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,1,1.12,2.39,1.59,solid,1.68,,1.904,2.678571,False,,,,,False,17,bullish,with_trend,2008-01-15T16:00:00+00:00,1,2008-01-11T14:00:00+00:00,LONG,counter,56.2,False,0,no_fvg,London,NY,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1227,GOLD,2008-01-16T04:00:00+00:00,2008-01-16T13:00:00+00:00,2008-01-16T14:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,896.4,899.8,899.805,889.5,,2.03,,tp1,889.5,2.026,2.03,4.728,506.5,True,,6.461,-0.176,1,1,-1,2,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-16T02:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.68,1.94,1.29,marginal,0.511,,0.792,5.678571,False,,,,,False,4,bullish,against_trend,2008-01-16T03:00:00+00:00,1,2008-01-16T03:00:00+00:00,SHORT,counter,35.1,False,0,no_fvg,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1228,GOLD,2008-01-17T06:00:00+00:00,2008-01-17T12:00:00+00:00,2008-01-17T15:00:00+00:00,Asia,bearish,BOS BOS,proximal,888.5,892.1,892.105,881.3,877.7,2.0,3.0,tp1,881.3,1.997,2.0,3.0,499.25,True,,2.829,-0.416,3,3,4,24,discount,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-01-16T05:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.66,1.42,1.42,marginal,0.76,,5.541,4.078571,False,,,,,False,6,bearish,with_trend,2008-01-17T05:00:00+00:00,1,2008-01-16T06:00:00+00:00,SHORT,counter,35.9,False,2,stale,Asia,London,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1229,GOLD,2008-01-18T14:00:00+00:00,2008-01-21T07:00:00+00:00,2008-01-21T10:00:00+00:00,NY,bullish,BOS BOS,proximal,875.2,869.9,869.895,883.8,,1.62,,sl,869.895,-1.0,-1.0,-1.0,-250.0,True,,0.207,-0.697,3,-1,-1,5,discount,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-18T09:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.61,1.2,1.2,marginal,1.131,1.131,0.33,4.242857,False,,,,,False,14,bullish,with_trend,2008-01-18T13:00:00+00:00,1,2008-01-18T11:00:00+00:00,LONG,aligned,29.5,False,2,fresh,London,London,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1230,GOLD,2008-01-21T11:00:00+00:00,2008-01-22T14:00:00+00:00,2008-01-22T14:00:00+00:00,London,bearish,BOS BOS,proximal,879.9,883.2,883.205,874.7,,1.58,,sl,883.205,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,8,premium,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-21T03:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.54,1.41,1.41,marginal,0.94,0.504,2.484,2.978571,False,,,,,False,11,bearish,with_trend,2008-01-21T10:00:00+00:00,1,2008-01-21T09:00:00+00:00,SHORT,aligned,59.4,False,1,fresh,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1231,GOLD,2008-01-22T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,864.2,859.6,859.595,875.8,,2.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-22T09:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.23,1.33,1.33,marginal,0.69,,2.389,5.942857,False,,,,,False,13,bullish,with_trend,2008-01-22T12:00:00+00:00,1,2008-01-22T12:00:00+00:00,LONG,aligned,37.9,False,2,no_fvg,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1232,GOLD,2008-01-22T15:00:00+00:00,2008-01-24T13:00:00+00:00,2008-01-24T21:00:00+00:00,NY,bearish,BOS BOS,proximal,904.4,913.0,913.005,889.5,,1.73,,sl,913.005,-1.0,-1.0,-1.0,-250.0,True,,0.558,-0.999,8,-1,-1,116,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-15T13:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.96,1.28,1.28,marginal,1.989,1.326,1.916,4.071429,False,,,,,False,15,bullish,against_trend,2008-01-22T14:00:00+00:00,1,2008-01-15T16:00:00+00:00,SHORT,aligned,171.3,False,1,fresh,NY,NY,True,True,Both,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1233,GOLD,2008-01-24T12:00:00+00:00,2008-01-24T13:00:00+00:00,2008-01-24T13:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,908.3,910.0,910.005,903.0,901.8,3.12,3.82,sl,910.005,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,167,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-15T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.71,1.74,1.16,marginal,0.402,1.809,1.507,2.985714,False,,,,,False,12,bearish,with_trend,2008-01-24T11:00:00+00:00,1,2008-01-15T16:00:00+00:00,SHORT,aligned,166.8,False,0,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1234,GOLD,2008-01-24T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,894.5,891.5,891.495,909.6,,5.03,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,6,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-24T08:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.07,1.9,1.27,marginal,0.7,1.008,0.84,3.571429,False,,,,,False,14,bearish,against_trend,2008-01-24T13:00:00+00:00,1,2008-01-24T12:00:00+00:00,LONG,counter,53.8,False,0,fresh,London,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1235,GOLD,2008-01-25T05:00:00+00:00,2008-01-25T17:00:00+00:00,2008-01-25T18:00:00+00:00,Asia,bullish,Confirmation BOS,proximal,906.7,903.4,903.395,913.5,,2.06,,friday_flat,909.6,0.877,2.06,4.962,219.25,True,,1.271,-0.303,1,2,-1,12,premium,0.0,,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-01-24T16:00:00+00:00,BOS,Confirm,holding,True,partial,False,0,0.69,1.08,1.08,marginal,0.916,0.687,6.673,3.057143,False,,,,,False,5,bullish,with_trend,2008-01-25T04:00:00+00:00,1,2008-01-24T21:00:00+00:00,LONG,counter,81.8,False,1,fresh,NY,NY,True,False,OB only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1236,GOLD,2008-01-25T08:00:00+00:00,2008-01-25T12:00:00+00:00,2008-01-25T14:00:00+00:00,London,bullish,BOS BOS,proximal,914.6,912.0,911.995,922.5,,3.04,,sl,914.6,0.0,-1.0,-1.0,0.0,True,,2.495,-0.192,2,-1,-1,2,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-25T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.93,1.93,1.93,solid,0.685,,1.86,3.064286,False,,,,,False,8,bullish,with_trend,2008-01-25T07:00:00+00:00,1,2008-01-25T07:00:00+00:00,LONG,counter,83.0,False,2,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1237,GOLD,2008-01-25T13:00:00+00:00,2008-01-25T15:00:00+00:00,2008-01-25T16:00:00+00:00,NY,bullish,Confirmation BOS,proximal,909.8,908.6,908.595,913.5,,3.08,,tp1,913.5,3.071,3.08,0.0,767.75,True,,4.149,-0.166,1,1,-1,10,premium,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-25T03:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.86,1.64,1.64,solid,0.195,0.39,5.678,3.592857,False,,,,,False,13,bullish,with_trend,2008-01-25T12:00:00+00:00,1,2008-01-25T06:00:00+00:00,LONG,counter,71.4,False,1,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1238,GOLD,2008-01-28T16:00:00+00:00,2008-01-29T06:00:00+00:00,2008-01-29T10:00:00+00:00,NY,bullish,BOS BOS,proximal,922.8,919.0,918.995,929.1,,1.66,,tp1,929.1,1.656,1.66,0.0,414.0,True,,2.654,-0.578,4,4,-1,2,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-01-28T14:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.44,1.44,1.44,marginal,0.882,,1.71,3.742857,False,,,,,False,16,bullish,with_trend,2008-01-28T15:00:00+00:00,1,2008-01-28T15:00:00+00:00,LONG,counter,73.1,False,2,no_fvg,NY,Asia,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1239,GOLD,2008-01-29T07:00:00+00:00,2008-01-29T09:00:00+00:00,2008-01-29T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,926.6,928.7,928.705,915.0,,5.52,,sl,928.705,-1.0,-1.0,-1.0,-250.0,True,,0.713,-0.38,1,-1,-1,3,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-01-29T04:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.82,2.56,1.71,solid,0.661,,1.569,2.421429,False,,,,,False,7,bullish,against_trend,2008-01-29T06:00:00+00:00,1,2008-01-29T06:00:00+00:00,SHORT,aligned,88.2,False,0,no_fvg,Asia,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1240,GOLD,2008-01-30T05:00:00+00:00,2008-01-30T09:00:00+00:00,2008-01-30T18:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,923.4,927.8,927.805,915.0,,1.91,,sl,923.4,0.0,-1.0,-1.0,0.0,True,,1.793,-0.613,9,-1,-1,13,discount,1.0,True,5.5,4.0,0.0,0.0,0.5,1.0,"structure,freshness",False,h1_only,2008-01-29T15:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.08,1.56,1.04,marginal,1.238,,1.206,3.15,False,,,,,False,5,bullish,against_trend,2008-01-30T04:00:00+00:00,1,2008-01-29T16:00:00+00:00,SHORT,counter,30.7,False,0,no_fvg,NY,London,True,True,Both,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1241,GOLD,2008-01-30T14:00:00+00:00,2008-01-30T18:00:00+00:00,2008-01-30T18:00:00+00:00,NY,bearish,Confirmation BOS,proximal,923.0,925.9,925.905,915.0,,2.76,,sl,925.905,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,3,premium,0.0,,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-01-30T11:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,0.58,1.22,1.22,marginal,0.864,0.504,3.347,2.778571,False,,,,,False,14,bearish,with_trend,2008-01-30T13:00:00+00:00,1,2008-01-30T13:00:00+00:00,SHORT,aligned,70.8,False,1,fresh,London,NY,False,False,Neither,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1242,GOLD,2008-02-01T10:00:00+00:00,2008-02-01T13:00:00+00:00,2008-02-01T13:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,926.0,924.6,924.595,928.2,,1.57,,sl,924.595,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,5,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-01T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.05,2.01,1.34,marginal,0.432,0.384,2.11,2.085714,False,,,,,False,10,bearish,against_trend,2008-02-01T09:00:00+00:00,1,2008-02-01T08:00:00+00:00,LONG,aligned,47.9,False,0,fresh,Asia,NY,False,True,Fill only,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1243,GOLD,2008-02-01T15:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,932.7,937.0,937.005,925.3,920.6,1.72,2.81,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-01T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.97,4.74,3.16,strong,0.807,0.319,1.041,4.707143,False,,,,,False,15,bullish,against_trend,2008-02-01T14:00:00+00:00,1,2008-02-01T14:00:00+00:00,SHORT,aligned,88.1,False,0,fresh,London,NY,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1244,GOLD,2008-02-04T09:00:00+00:00,,,London,bearish,Confirmation BOS,proximal,908.9,911.9,911.905,903.5,,1.8,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,10,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-03T23:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.78,3.18,3.18,strong,0.716,,5.84,3.492857,False,,,,,False,9,bearish,with_trend,2008-02-04T08:00:00+00:00,1,2008-02-04T08:00:00+00:00,SHORT,counter,30.5,False,1,no_fvg,Other,London,False,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1245,GOLD,2008-02-05T09:00:00+00:00,2008-02-06T13:00:00+00:00,2008-02-06T13:00:00+00:00,London,bearish,BOS BOS,proximal,901.2,903.1,903.105,896.5,,2.47,,sl,903.105,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,0,-1,-1,5,premium,0.0,,7.8,3.0,1.83,2.0,1.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-02-05T04:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,0.58,2.32,2.32,solid,0.506,0.724,3.147,2.764286,False,,,,,False,9,bearish,with_trend,2008-02-05T08:00:00+00:00,1,2008-02-05T07:00:00+00:00,SHORT,aligned,73.0,False,3,fresh,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1246,GOLD,2008-02-08T08:00:00+00:00,2008-02-08T13:00:00+00:00,2008-02-08T18:00:00+00:00,London,bullish,Confirmation BOS,proximal,910.1,907.3,907.295,921.4,,4.04,,friday_flat,918.3,2.923,4.04,0.0,730.75,True,,3.458,-0.357,5,7,-1,2,premium,0.0,,6.2,4.0,1.22,0.0,1.0,0.0,"structure,sweep,freshness",False,h1_only,2008-02-08T06:00:00+00:00,BOS,Confirm,holding,False,none,True,0,1.94,2.15,2.15,solid,0.826,,7.179,2.785714,False,,,,,False,8,bullish,with_trend,2008-02-08T07:00:00+00:00,1,2008-02-08T07:00:00+00:00,LONG,counter,79.8,False,1,no_fvg,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1247,GOLD,2008-02-11T06:00:00+00:00,2008-02-12T11:00:00+00:00,2008-02-12T15:00:00+00:00,Asia,bullish,BOS BOS,proximal,915.1,910.5,910.495,923.3,924.4,1.78,2.02,sl,915.1,0.0,-1.0,-1.0,0.0,True,,1.368,-0.803,4,-1,-1,18,premium,0.0,,3.5,3.0,0.0,0.0,0.5,0.0,"structure,freshness",False,h1_only,2008-02-08T10:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.51,1.21,1.21,marginal,1.603,,1.369,2.557143,False,,,,,False,6,bullish,with_trend,2008-02-11T05:00:00+00:00,1,2008-02-08T12:00:00+00:00,LONG,counter,77.8,False,2,no_fvg,London,London,False,False,Neither,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1248,GOLD,2008-02-12T07:00:00+00:00,2008-02-12T11:00:00+00:00,2008-02-12T12:00:00+00:00,London,bullish,BOS BOS,proximal,915.9,911.8,911.795,923.3,924.4,1.8,2.07,sl,911.795,-1.0,-1.0,-1.0,-250.0,True,,1.34,-0.731,1,-1,-1,44,premium,0.0,,4.0,3.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2008-02-08T08:00:00+00:00,BOS,BOS,holding,False,none,False,2,0.58,1.06,1.06,marginal,1.738,,1.69,2.071429,False,,,,,False,7,bullish,with_trend,2008-02-12T06:00:00+00:00,1,2008-02-08T10:00:00+00:00,LONG,counter,73.7,False,2,no_fvg,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1249,GOLD,2008-02-12T16:00:00+00:00,2008-02-13T07:00:00+00:00,2008-02-13T09:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,897.5,893.6,893.595,905.2,,1.97,,tp1,905.2,1.972,1.97,3.15,493.0,True,,2.074,-0.435,2,2,-1,96,discount,1.0,True,5.2,4.0,1.22,0.0,0.0,0.0,"structure,sweep",False,h1_only,2008-02-06T11:00:00+00:00,CHoCH,CHoCH,holding,False,full,True,2,1.65,1.57,1.05,marginal,1.333,,0.98,2.55,False,,,,,False,16,bullish,with_trend,2008-02-12T15:00:00+00:00,1,2008-02-06T12:00:00+00:00,LONG,aligned,46.3,False,0,stale,London,London,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1250,GOLD,2008-02-12T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,915.3,920.3,920.305,907.8,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,0,-1,-1,2,premium,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-02-12T14:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.3,1.7,1.13,marginal,1.193,,1.246,3.771429,False,,,,,False,16,bullish,against_trend,2008-02-12T15:00:00+00:00,1,2008-02-12T15:00:00+00:00,SHORT,aligned,76.3,False,0,no_fvg,NY,NY,True,False,never_filled,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1251,GOLD,2008-02-14T13:00:00+00:00,2008-02-14T14:00:00+00:00,2008-02-15T12:00:00+00:00,NY,bearish,BOS BOS,proximal,908.1,912.8,912.805,901.0,,1.51,,sl,912.805,-1.0,-1.0,-1.0,-250.0,True,,0.701,-0.871,21,-1,-1,7,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-14T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.62,1.58,1.58,solid,1.539,,1.356,2.728571,False,,,,,False,13,bearish,with_trend,2008-02-14T12:00:00+00:00,1,2008-02-14T12:00:00+00:00,SHORT,aligned,69.1,False,2,no_fvg,Asia,NY,False,True,Fill only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1252,GOLD,2008-02-15T13:00:00+00:00,2008-02-19T11:00:00+00:00,2008-02-19T12:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,918.9,922.8,922.805,907.8,,2.85,,sl,922.805,-1.0,-1.0,-1.0,-250.0,True,,0.922,-0.205,1,-1,-1,73,premium,1.0,True,7.0,4.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-12T09:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.3,3.01,2.0,solid,1.597,1.221,2.208,2.128571,False,,,,,False,13,bearish,with_trend,2008-02-15T12:00:00+00:00,1,2008-02-12T15:00:00+00:00,SHORT,aligned,154.0,False,0,fresh,London,London,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A1253,GOLD,2008-02-15T16:00:00+00:00,2008-02-19T05:00:00+00:00,2008-02-19T09:00:00+00:00,NY,bearish,BOS BOS,proximal,909.4,915.6,915.605,898.3,,1.79,,sl,915.605,-1.0,-1.0,-1.0,-250.0,True,,0.258,-0.516,4,-1,-1,4,premium,0.0,,7.0,3.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-15T12:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.74,2.07,2.07,solid,1.739,0.488,0.976,3.278571,False,,,,,False,16,bearish,with_trend,2008-02-15T15:00:00+00:00,1,2008-02-15T15:00:00+00:00,SHORT,aligned,70.5,False,3,fresh,London,Asia,True,False,OB only,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
